PLAYLIST_ID,PLAY_TYPE,AIRDATE,ALBUM,ARTIST,SONG,SHOW_ID,PROGRAM_ID,PROGRAM_NAME,PROGRAM_TAGS,HOST_NAMES,TAGLINE,START_TIME,RELEASE_DATE
2995853,"trackplay","2022-01-28 20:47:14.000 -0800","Decksandrumsandrockandroll","Propellerheads Featuring Miss Shirley Bassey","History Repeating",52737,22,"Friday Night","Rock,Eclectic,Variety Mix","[""Michele Myers""]","Continuing my Instruments series with a spotlight on Drummers! Suggestions? dj@kexp.org or Twitter and Instagram @djmichelemyers","2022-01-28 19:02:00.000 -0800","1998-01-20"
2995852,"trackplay","2022-01-28 20:43:54.000 -0800","Ritual Union","Little Dragon","Ritual Union",52737,22,"Friday Night","Rock,Eclectic,Variety Mix","[""Michele Myers""]","Continuing my Instruments series with a spotlight on Drummers! Suggestions? dj@kexp.org or Twitter and Instagram @djmichelemyers","2022-01-28 19:02:00.000 -0800","2011-07-25"
2995851,"trackplay","2022-01-28 20:40:38.000 -0800","Real Life Is No Cool","Lindstrøm & Christabelle","Lovesick",52737,22,"Friday Night","Rock,Eclectic,Variety Mix","[""Michele Myers""]","Continuing my Instruments series with a spotlight on Drummers! Suggestions? dj@kexp.org or Twitter and Instagram @djmichelemyers","2022-01-28 19:02:00.000 -0800","2009-11-30"
2995850,"trackplay","2022-01-28 20:36:45.000 -0800","Black Pumas","Black Pumas","Colors",52737,22,"Friday Night","Rock,Eclectic,Variety Mix","[""Michele Myers""]","Continuing my Instruments series with a spotlight on Drummers! Suggestions? dj@kexp.org or Twitter and Instagram @djmichelemyers","2022-01-28 19:02:00.000 -0800","2019-06-21"
2995849,"trackplay","2022-01-28 20:32:25.000 -0800","Soul Mosaic","Greyboy feat. Sharon Jones","Gotta’ Stand for Something",52737,22,"Friday Night","Rock,Eclectic,Variety Mix","[""Michele Myers""]","Continuing my Instruments series with a spotlight on Drummers! Suggestions? dj@kexp.org or Twitter and Instagram @djmichelemyers","2022-01-28 19:02:00.000 -0800","2004-04-06"
2995848,"trackplay","2022-01-28 20:29:51.000 -0800","Live At Lincoln Hall","Khruangbin","Evan Finds The Third Room",52737,22,"Friday Night","Rock,Eclectic,Variety Mix","[""Michele Myers""]","Continuing my Instruments series with a spotlight on Drummers! Suggestions? dj@kexp.org or Twitter and Instagram @djmichelemyers","2022-01-28 19:02:00.000 -0800","2018-11-13"
2995846,"trackplay","2022-01-28 20:24:30.000 -0800","Summer of Soul","Mongo Santamaría","Watermelon Man (live at the 1969 Cultural Festival In Harlem)",52737,22,"Friday Night","Rock,Eclectic,Variety Mix","[""Michele Myers""]","Continuing my Instruments series with a spotlight on Drummers! Suggestions? dj@kexp.org or Twitter and Instagram @djmichelemyers","2022-01-28 19:02:00.000 -0800","2022-01-01"
2995845,"trackplay","2022-01-28 20:20:19.000 -0800","Decades","Wild Powwers","Decades",52737,22,"Friday Night","Rock,Eclectic,Variety Mix","[""Michele Myers""]","Continuing my Instruments series with a spotlight on Drummers! Suggestions? dj@kexp.org or Twitter and Instagram @djmichelemyers","2022-01-28 19:02:00.000 -0800","2021-03-30"
2995844,"trackplay","2022-01-28 20:17:45.000 -0800","Outlandos d’Amour","The Police","Next to You",52737,22,"Friday Night","Rock,Eclectic,Variety Mix","[""Michele Myers""]","Continuing my Instruments series with a spotlight on Drummers! Suggestions? dj@kexp.org or Twitter and Instagram @djmichelemyers","2022-01-28 19:02:00.000 -0800","1978-11-02"
2995843,"trackplay","2022-01-28 20:14:43.000 -0800","Drums of Passion: The Invocation","Babatunde Olatunji","Ajaja",52737,22,"Friday Night","Rock,Eclectic,Variety Mix","[""Michele Myers""]","Continuing my Instruments series with a spotlight on Drummers! Suggestions? dj@kexp.org or Twitter and Instagram @djmichelemyers","2022-01-28 19:02:00.000 -0800","1988-01-01"
2995841,"trackplay","2022-01-28 20:06:06.000 -0800","Gold: Greatest Hits","James Brown","Cold Sweat",52737,22,"Friday Night","Rock,Eclectic,Variety Mix","[""Michele Myers""]","Continuing my Instruments series with a spotlight on Drummers! Suggestions? dj@kexp.org or Twitter and Instagram @djmichelemyers","2022-01-28 19:02:00.000 -0800","2004-06-01"
2995840,"trackplay","2022-01-28 20:03:07.000 -0800","The Dirty","The True Loves","The Dapper Derp",52737,22,"Friday Night","Rock,Eclectic,Variety Mix","[""Michele Myers""]","Continuing my Instruments series with a spotlight on Drummers! Suggestions? dj@kexp.org or Twitter and Instagram @djmichelemyers","2022-01-28 19:02:00.000 -0800","2018-03-21"
2995839,"trackplay","2022-01-28 19:59:11.000 -0800","I Am Not Afraid of You and I Will Beat Your Ass","Yo La Tengo","Mr. Tough",52737,22,"Friday Night","Rock,Eclectic,Variety Mix","[""Michele Myers""]","Continuing my Instruments series with a spotlight on Drummers! Suggestions? dj@kexp.org or Twitter and Instagram @djmichelemyers","2022-01-28 19:02:00.000 -0800","2006-09-08"
2995837,"trackplay","2022-01-28 19:56:31.000 -0800","Howl","Black Rebel Motorcycle Club","Ain’t No Easy Way",52737,22,"Friday Night","Rock,Eclectic,Variety Mix","[""Michele Myers""]","Continuing my Instruments series with a spotlight on Drummers! Suggestions? dj@kexp.org or Twitter and Instagram @djmichelemyers","2022-01-28 19:02:00.000 -0800","2005-08-23"
2995836,"trackplay","2022-01-28 19:48:44.000 -0800","Iconic: Message 4 America","Sheila E.","Yes We Can Can",52737,22,"Friday Night","Rock,Eclectic,Variety Mix","[""Michele Myers""]","Continuing my Instruments series with a spotlight on Drummers! Suggestions? dj@kexp.org or Twitter and Instagram @djmichelemyers","2022-01-28 19:02:00.000 -0800","2017-08-17"
2995835,"trackplay","2022-01-28 19:43:06.000 -0800","Mambos With Puente","Tito Puente and His Orchestra","Oye Como Va (Live)",52737,22,"Friday Night","Rock,Eclectic,Variety Mix","[""Michele Myers""]","Continuing my Instruments series with a spotlight on Drummers! Suggestions? dj@kexp.org or Twitter and Instagram @djmichelemyers","2022-01-28 19:02:00.000 -0800","1992-01-01"
2995834,"trackplay","2022-01-28 19:37:48.000 -0800","Abraxas","Santana","Black Magic Woman",52737,22,"Friday Night","Rock,Eclectic,Variety Mix","[""Michele Myers""]","Continuing my Instruments series with a spotlight on Drummers! Suggestions? dj@kexp.org or Twitter and Instagram @djmichelemyers","2022-01-28 19:02:00.000 -0800","1970-11-01"
2995834,"trackplay","2022-01-28 19:37:48.000 -0800","Santana Live","Santana","Black Magic Woman (live)",52737,22,"Friday Night","Rock,Eclectic,Variety Mix","[""Michele Myers""]","Continuing my Instruments series with a spotlight on Drummers! Suggestions? dj@kexp.org or Twitter and Instagram @djmichelemyers","2022-01-28 19:02:00.000 -0800","2010-01-01"
2995833,"trackplay","2022-01-28 19:33:56.000 -0800","The Velvet Underground","The Velvet Underground","Beginning to See the Light",52737,22,"Friday Night","Rock,Eclectic,Variety Mix","[""Michele Myers""]","Continuing my Instruments series with a spotlight on Drummers! Suggestions? dj@kexp.org or Twitter and Instagram @djmichelemyers","2022-01-28 19:02:00.000 -0800","1969-03-01"
2995832,"trackplay","2022-01-28 19:29:37.000 -0800","White Stripes 3″ Record Set","The White Stripes","Seven Nation Army",52737,22,"Friday Night","Rock,Eclectic,Variety Mix","[""Michele Myers""]","Continuing my Instruments series with a spotlight on Drummers! Suggestions? dj@kexp.org or Twitter and Instagram @djmichelemyers","2022-01-28 19:02:00.000 -0800","2014-02-01"
2995830,"trackplay","2022-01-28 19:22:48.000 -0800","Benny Goodman & His Orchestra 1935 - 1939","Benny Goodman and His Orchestra","Sing, Sing, Sing",52737,22,"Friday Night","Rock,Eclectic,Variety Mix","[""Michele Myers""]","Continuing my Instruments series with a spotlight on Drummers! Suggestions? dj@kexp.org or Twitter and Instagram @djmichelemyers","2022-01-28 19:02:00.000 -0800","2007-04-14"
2995829,"trackplay","2022-01-28 19:18:00.000 -0800","20th Century Masters: The Millennium Collection: The Best of The Runaways","The Runaways","Cherry Bomb",52737,22,"Friday Night","Rock,Eclectic,Variety Mix","[""Michele Myers""]","Continuing my Instruments series with a spotlight on Drummers! Suggestions? dj@kexp.org or Twitter and Instagram @djmichelemyers","2022-01-28 19:02:00.000 -0800","2005-05-24"
2995828,"trackplay","2022-01-28 19:16:43.000 -0800","No Cities to Love","Sleater‐Kinney","No Cities to Love",52737,22,"Friday Night","Rock,Eclectic,Variety Mix","[""Michele Myers""]","Continuing my Instruments series with a spotlight on Drummers! Suggestions? dj@kexp.org or Twitter and Instagram @djmichelemyers","2022-01-28 19:02:00.000 -0800","2015-01-14"
2995827,"trackplay","2022-01-28 19:11:23.000 -0800","Secret Agent","Tony Allen","Secret Agent",52737,22,"Friday Night","Rock,Eclectic,Variety Mix","[""Michele Myers""]","Continuing my Instruments series with a spotlight on Drummers! Suggestions? dj@kexp.org or Twitter and Instagram @djmichelemyers","2022-01-28 19:02:00.000 -0800","2009-06-08"
2995826,"trackplay","2022-01-28 19:08:15.000 -0800","Soundtrack for a Revolution","The Roots","Ain't Gonna Let Nobody Turn Me Round",52737,22,"Friday Night","Rock,Eclectic,Variety Mix","[""Michele Myers""]","Continuing my Instruments series with a spotlight on Drummers! Suggestions? dj@kexp.org or Twitter and Instagram @djmichelemyers","2022-01-28 19:02:00.000 -0800","2012-02-14"
2995825,"trackplay","2022-01-28 19:05:53.000 -0800","Aretha’s Best","Aretha Franklin","Respect",52737,22,"Friday Night","Rock,Eclectic,Variety Mix","[""Michele Myers""]","Continuing my Instruments series with a spotlight on Drummers! Suggestions? dj@kexp.org or Twitter and Instagram @djmichelemyers","2022-01-28 19:02:00.000 -0800","2001-05-15"
2995823,"trackplay","2022-01-28 19:02:00.000 -0800","Daddy G`","Aretha Franklin remixed","Rock Steady Danny Krivit remix",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","2004-01-01"
2995822,"trackplay","2022-01-28 18:55:15.000 -0800","Paid in Full","Eric B. & Rakim","I Know You Got Soul",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","1987-07-07"
2995820,"trackplay","2022-01-28 18:49:26.000 -0800","Sonancy","Loop","Halo",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","2022-03-18"
2995819,"trackplay","2022-01-28 18:45:20.000 -0800","A Bell Is a Cup Until It Is Struck","Wire","Kidney Bingos",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","1988-05-16"
2995818,"trackplay","2022-01-28 18:42:15.000 -0800","Too Late Now / Oh No","Wet Leg","Too Late Now",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","2021-11-29"
2995817,"trackplay","2022-01-28 18:38:33.000 -0800","Move Any Mountain: Progen 91","The Shamen","Move Any Mountain: Progen 91 (Landslide edit)",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","1991-03-01"
2995817,"trackplay","2022-01-28 18:38:33.000 -0800","Move Any Mountain: Progen 91","The Shamen","Move Any Mountain: Progen 91 (Landslide edit)",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","1991-03-01"
2995816,"trackplay","2022-01-28 18:34:54.000 -0800","TILT","Confidence Man","Feels Like A Different Thing",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","2022-04-01"
2995814,"trackplay","2022-01-28 18:27:37.000 -0800","\N","Vampire Weekend","Step",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","\N"
2995813,"trackplay","2022-01-28 18:24:53.000 -0800","Loving in Stereo","Jungle feat. Bas","Romeo",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","2021-08-13"
2995812,"trackplay","2022-01-28 18:22:02.000 -0800","Beg for You","Charli XCX feat. Rina Sawayama","Beg for You",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","2022-01-27"
2995811,"trackplay","2022-01-28 18:18:31.000 -0800","CAPRISONGS","FKA twigs feat. Shygirl","papi bones",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","\N"
2995810,"trackplay","2022-01-28 18:15:29.000 -0800","Brick Figures","TNGHT","Brick Figures",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","2021-12-17"
2995809,"trackplay","2022-01-28 18:12:43.000 -0800","Intimidated","KAYTRANADA feat. Thundercat","Be Careful",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","2021-11-19"
2995807,"trackplay","2022-01-28 18:09:11.000 -0800","Neon Golden","The Notwist","One With the Freaks",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","2002-01-14"
2995807,"trackplay","2022-01-28 18:09:11.000 -0800","Neon Golden","The Notwist","One With the Freaks",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","2002-01-14"
2995806,"trackplay","2022-01-28 18:04:42.000 -0800","The Runner (Original Soundtrack)","Boy Harsher feat. Lucy & Cooper B. Handy","Autonomy",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","2022-01-21"
2995805,"trackplay","2022-01-28 18:01:37.000 -0800","Welcome to Slow Cooker","The Vega Bodegas","Welcome to Slow Cooker",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","2021-11-18"
2995804,"trackplay","2022-01-28 17:56:49.000 -0800","Scary Monsters… and Super Creeps","David Bowie","Scary Monsters (and Super Creeps)",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","1980-09-01"
2995803,"trackplay","2022-01-28 17:53:04.000 -0800","Where the Beat Goes On","Fingerprints","Down",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","\N"
2995803,"trackplay","2022-01-28 17:53:04.000 -0800","Big Hits Of Mid-America","Fingerprints","Down",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","1979-01-01"
2995802,"trackplay","2022-01-28 17:50:49.000 -0800","Where The Beat Goes On","Fingerprints","Place in My Heart",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","\N"
2995800,"trackplay","2022-01-28 17:42:23.000 -0800","CRAWLER","IDLES","The Wheel",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","2021-11-12"
2995799,"trackplay","2022-01-28 17:39:39.000 -0800","The Futureheads","The Futureheads","Hounds of Love",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","2004-01-01"
2995798,"trackplay","2022-01-28 17:34:49.000 -0800","Broken Eyes","PLOSIVS","Broken Eyes",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","2022-01-20"
2995796,"trackplay","2022-01-28 17:30:46.000 -0800","Bitchcraft","Bitch","You’re The Man",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","2022-02-04"
2995795,"trackplay","2022-01-28 17:27:22.000 -0800","The Line Is a Curve","Kae Tempest feat. Kevin Abstract","More Pressure",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","2022-04-08"
2995794,"trackplay","2022-01-28 17:21:30.000 -0800","Diamond Life","Sade","Hang On to Your Love",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","1984-07-28"
2995793,"trackplay","2022-01-28 17:18:42.000 -0800","Three Dimensions Deep","Amber Mark","Softly",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","2022-01-28"
2995792,"trackplay","2022-01-28 17:15:45.000 -0800","Laurel Hell","Mitski","The Only Heartbreaker",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","2022-02-04"
2995791,"trackplay","2022-01-28 17:10:28.000 -0800","Screen Violence","CHVRCHES feat. Robert Smith","How Not to Drown",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","2021-08-27"
2995789,"trackplay","2022-01-28 17:04:55.000 -0800","Hope Is the Last Thing to Die","David Holmes feat. Raven Violet & Laura Lippie","Hope is the Last Thing to Die",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","2021-09-22"
2995788,"trackplay","2022-01-28 16:58:19.000 -0800","2012–2017","Against All Logic","Some Kind of Game",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","2018-02-17"
2995787,"trackplay","2022-01-28 16:53:51.000 -0800","Hand on the Torch","Us3","Cantaloop (Flip Fantasia)",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","1993-11-16"
2995786,"trackplay","2022-01-28 16:50:43.000 -0800","WHOLE","CHAI","WHOLE",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","2022-01-13"
2995785,"trackplay","2022-01-28 16:48:07.000 -0800","Second Nature","Lucius","Next to Normal",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","2022-04-08"
2995783,"trackplay","2022-01-28 16:40:40.000 -0800","Once Twice Melody","Beach House","Runaway",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","2022-02-18"
2995782,"trackplay","2022-01-28 16:36:42.000 -0800","Single Rider","Jenn Champion","Coming for You",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","2018-07-13"
2995781,"trackplay","2022-01-28 16:33:19.000 -0800","Radiate Like This","Warpaint","Champion",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","2022-05-06"
2995780,"trackplay","2022-01-28 16:27:30.000 -0800","A Way Forward","Nation of Language","Whatever You Want",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","2021-11-05"
2995779,"trackplay","2022-01-28 16:23:01.000 -0800","Brotherhood","New Order","Bizarre Love Triangle (Shep Pettibone 12″ remix)",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","1986-09-01"
2995778,"trackplay","2022-01-28 16:19:32.000 -0800","\N","San Gabriel","Castles",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","\N"
2995776,"trackplay","2022-01-28 16:09:08.000 -0800","One Nation Under a Groove","Funkadelic","One Nation Under a Groove",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","1978-01-01"
2995776,"trackplay","2022-01-28 16:09:08.000 -0800","One Nation Under a Groove","Funkadelic","One Nation Under a Groove",52736,33,"Drive Time","Rock,Eclectic,Variety Mix","[""Kevin Cole""]","You look lovely today! Interact with us: dj@kexp.org or text (206) 903-5397.","2022-01-28 16:00:41.000 -0800","1978-01-01"
2995775,"trackplay","2022-01-28 16:00:48.000 -0800","1999","Prince","D.M.S.R.",52735,14,"The Afternoon Show","Rock,Eclectic,Variety Mix","[""Larry Mizell, Jr.""]","Oh man, Happiest Friday to *you*!","2022-01-28 13:01:24.000 -0800","1982-10-27"
2995774,"trackplay","2022-01-28 15:54:52.000 -0800","Wild Loneliness","Superchunk","This Night",52735,14,"The Afternoon Show","Rock,Eclectic,Variety Mix","[""Larry Mizell, Jr.""]","Oh man, Happiest Friday to *you*!","2022-01-28 13:01:24.000 -0800","2022-02-25"
2995772,"trackplay","2022-01-28 15:53:09.000 -0800","Nino","The Linda Lindas","Nino",52735,14,"The Afternoon Show","Rock,Eclectic,Variety Mix","[""Larry Mizell, Jr.""]","Oh man, Happiest Friday to *you*!","2022-01-28 13:01:24.000 -0800","2021-12-01"
2995770,"trackplay","2022-01-28 15:49:35.000 -0800","Watching Strangers Smile","Parquet Courts","Watching Strangers Smile",52735,14,"The Afternoon Show","Rock,Eclectic,Variety Mix","[""Larry Mizell, Jr.""]","Oh man, Happiest Friday to *you*!","2022-01-28 13:01:24.000 -0800","2022-01-12"
2995769,"trackplay","2022-01-28 15:44:07.000 -0800","Rush","Raveena","Rush",52735,14,"The Afternoon Show","Rock,Eclectic,Variety Mix","[""Larry Mizell, Jr.""]","Oh man, Happiest Friday to *you*!","2022-01-28 13:01:24.000 -0800","2022-01-14"
2995768,"trackplay","2022-01-28 15:40:52.000 -0800","Tripwires","Hollis","Tripwires",52735,14,"The Afternoon Show","Rock,Eclectic,Variety Mix","[""Larry Mizell, Jr.""]","Oh man, Happiest Friday to *you*!","2022-01-28 13:01:24.000 -0800","2021-12-03"
2995767,"trackplay","2022-01-28 15:38:42.000 -0800","MAHAL","Toro y Moi","Postman",52735,14,"The Afternoon Show","Rock,Eclectic,Variety Mix","[""Larry Mizell, Jr.""]","Oh man, Happiest Friday to *you*!","2022-01-28 13:01:24.000 -0800","2022-04-29"
2995766,"trackplay","2022-01-28 15:34:41.000 -0800","Fundamentals","Porter Ray","Jewelry",52735,14,"The Afternoon Show","Rock,Eclectic,Variety Mix","[""Larry Mizell, Jr.""]","Oh man, Happiest Friday to *you*!","2022-01-28 13:01:24.000 -0800","2014-01-01"
